user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_203423,s_3840220,"2017/8/18 13:20",122.346658,31.83475,m_690
u_267048,s_1425466,"2017/8/18 18:50",122.346262,31.834688,m_690
u_411858,s_3911669,"2017/8/18 20:40",122.346655,31.833625,m_690
u_441214,s_5947,"2017/8/18 12:50",122.347373,31.833677,m_690
u_528485,s_3911669,"2017/8/18 17:10",122.346541,31.834053,m_690
u_647855,s_824128,"2017/8/18 12:50",122.346821,31.834996,m_690
u_647855,s_491988,"2017/8/18 12:30",122.347008,31.834858,m_690
u_1036063,s_824128,"2017/8/18 10:00",122.347013,31.835026,m_690
u_1050170,s_394554,"2017/8/18 12:30",122.346406,31.83483,m_690
u_1245146,s_3697,"2017/8/18 13:30",122.34647,31.834338,m_690
u_1271571,s_75575,"2017/8/18 13:00",122.346928,31.833973,m_690
u_1288737,s_240723,"2017/8/18 11:50",122.347263,31.83366,m_690
u_1464217,s_149642,"2017/8/18 8:20",122.347027,31.834814,m_690
u_1494987,s_298312,"2017/8/18 11:30",122.346132,31.834846,m_690
u_1528618,s_15012,"2017/8/18 12:40",122.346475,31.834224,m_690
u_1646616,s_656813,"2017/8/18 11:40",122.346335,31.834794,m_690
u_2140462,s_304431,"2017/8/18 13:10",122.346174,31.835141,m_690
u_2861680,s_1425466,"2017/8/18 19:30",122.346234,31.834521,m_690
u_3012141,s_82862,"2017/8/18 20:30",122.346719,31.834943,m_690
u_3841704,s_287617,"2017/8/18 10:20",122.346474,31.834274,m_690
u_4129510,s_304431,"2017/8/18 20:10",122.346209,31.835112,m_690
u_4245084,s_287617,"2017/8/18 13:00",122.346471,31.834259,m_690
u_4735055,s_824128,"2017/8/18 7:20",122.346724,31.834976,m_690
u_5234656,s_149642,"2017/8/18 7:40",122.346932,31.834643,m_690
u_5234656,s_287617,"2017/8/18 16:00",122.346468,31.834316,m_690
u_5234656,s_57280,"2017/8/18 11:20",122.346683,31.833597,m_690
u_5941121,s_71589,"2017/8/18 19:40",122.346797,31.833676,m_690
u_6247338,s_221357,"2017/8/18 11:10",122.346647,31.834342,m_690
u_6247338,s_1425466,"2017/8/18 11:20",122.346133,31.834062,m_690
u_6498094,s_240723,"2017/8/18 13:20",122.347355,31.833679,m_690
u_6583564,s_3031268,"2017/8/18 16:40",122.346992,31.834932,m_690
u_6583564,s_645725,"2017/8/18 13:20",122.346995,31.834817,m_690
u_6698266,s_70432,"2017/8/18 13:50",122.347505,31.833714,m_690
u_7090313,s_3911669,"2017/8/18 15:30",122.346683,31.833945,m_690
u_7416284,s_3345001,"2017/8/18 10:30",122.346995,31.834817,m_690
u_7416284,s_298312,"2017/8/18 10:30",122.346668,31.834976,m_690
u_7601220,s_3345001,"2017/8/18 12:10",122.346984,31.834933,m_690
u_8366736,s_9147,"2017/8/18 15:00",122.346551,31.834214,m_690
u_8366736,s_287617,"2017/8/18 15:10",122.346472,31.834286,m_690
u_8776962,s_1756,"2017/8/18 11:40",122.346695,31.83355,m_690
u_9171149,s_1756,"2017/8/18 20:00",122.34665,31.833527,m_690
u_9550193,s_511059,"2017/8/18 13:50",122.346454,31.834422,m_690
u_9794764,s_3737251,"2017/8/18 17:50",122.346656,31.834342,m_690
u_10233600,s_298312,"2017/8/18 14:40",122.346277,31.834724,m_690
u_10642571,s_304431,"2017/8/18 19:10",122.346152,31.835175,m_690
u_11026771,s_1425466,"2017/8/18 19:10",122.346602,31.834936,m_690
u_11130033,s_405021,"2017/8/18 19:10",122.346351,31.834785,m_690
u_11222788,s_3221,"2017/8/18 19:20",122.346968,31.83372,m_690
u_11248130,s_149642,"2017/8/18 16:00",122.347027,31.834814,m_690
u_11280733,s_3975589,"2017/8/18 20:30",122.347132,31.834183,m_690
u_11313472,s_532828,"2017/8/18 19:30",122.346975,31.83479,m_690
u_11453838,s_16473,"2017/8/18 20:30",122.346851,31.8337,m_690
u_11567971,s_1425466,"2017/8/18 18:20",122.346167,31.834008,m_690
u_12636572,s_298312,"2017/8/18 18:30",122.346658,31.83475,m_690
u_13399680,s_221357,"2017/8/18 14:20",122.346695,31.834465,m_690
u_13478492,s_68741,"2017/8/18 12:20",122.346805,31.833756,m_690
u_13971974,s_698115,"2017/8/18 19:40",122.346115,31.834234,m_690
u_14298185,s_287617,"2017/8/18 12:40",122.346467,31.83429,m_690
u_14355642,s_57280,"2017/8/18 19:00",122.34668,31.833641,m_690
u_14462417,s_240723,"2017/8/18 11:40",122.347361,31.833684,m_690
u_15382854,s_425128,"2017/8/18 13:10",122.347015,31.833785,m_690
u_15551780,s_3836242,"2017/8/18 14:10",122.347674,31.835438,m_690
u_15897132,s_3345001,"2017/8/18 18:20",122.346934,31.834816,m_690
u_16490207,s_1425466,"2017/8/18 17:10",122.346263,31.834691,m_690
u_16642930,s_12639,"2017/8/18 9:00",122.347116,31.83417,m_690
u_16642930,s_698115,"2017/8/18 12:20",122.346112,31.834215,m_690
u_18002103,s_511059,"2017/8/18 11:40",122.346466,31.834413,m_690
u_18178976,s_3840220,"2017/8/18 11:50",122.346666,31.834956,m_690
u_18487588,s_1425466,"2017/8/18 12:10",122.346171,31.83437,m_690
u_18525742,s_221357,"2017/8/18 12:40",122.347295,31.834048,m_690
u_18677263,s_9147,"2017/8/18 21:20",122.346488,31.834202,m_690
u_18773735,s_149642,"2017/8/18 7:40",122.346932,31.834644,m_690
u_18836878,s_287617,"2017/8/18 18:40",122.34647,31.834266,m_690
u_18879972,s_1091614,"2017/8/18 20:50",122.346624,31.834228,m_690
u_19010649,s_2258,"2017/8/18 14:30",122.3461,31.834378,m_690
u_19283434,s_287617,"2017/8/18 20:30",122.346468,31.83428,m_690
u_20659027,s_221357,"2017/8/18 18:10",122.346857,31.834438,m_690
u_20659027,s_267330,"2017/8/18 18:40",122.346669,31.834941,m_690
u_21787465,s_511059,"2017/8/18 17:40",122.346649,31.834376,m_690
u_22055170,s_149642,"2017/8/18 11:50",122.34696,31.834527,m_690
u_23581964,s_1203375,"2017/8/18 19:30",122.346669,31.833706,m_690
u_24011129,s_152386,"2017/8/18 13:50",122.346313,31.834791,m_690
u_24082848,s_266675,"2017/8/18 18:40",122.346658,31.83475,m_690
u_24092625,s_3975589,"2017/8/18 14:40",122.347152,31.834195,m_690
u_24092625,s_3975589,"2017/8/18 14:50",122.347142,31.83419,m_690
u_24417474,s_698115,"2017/8/18 19:30",122.346115,31.834381,m_690
u_26314359,s_824128,"2017/8/18 23:20",122.346727,31.834902,m_690
u_26448583,s_2833968,"2017/8/18 21:20",122.346989,31.834807,m_690
u_26657069,s_824128,"2017/8/18 12:00",122.346699,31.83484,m_690
u_27956136,s_266675,"2017/8/18 15:50",122.346406,31.83483,m_690
u_28030905,s_240723,"2017/8/18 18:40",122.347294,31.833669,m_690
u_28072029,s_287617,"2017/8/18 13:40",122.346466,31.834295,m_690
u_29245889,s_3836242,"2017/8/18 20:20",122.347657,31.835416,m_690
u_29851974,s_217698,"2017/8/18 17:00",122.346607,31.834129,m_690
u_30053741,s_149642,"2017/8/18 12:50",122.346874,31.834534,m_690
u_30053741,s_1208985,"2017/8/18 14:10",122.347932,31.83537,m_690
u_30318610,s_1203375,"2017/8/18 21:00",122.347075,31.833742,m_690
u_32435248,s_43301,"2017/8/18 21:00",122.34723,31.834163,m_690
u_32488900,s_221357,"2017/8/18 18:00",122.346666,31.834352,m_690
u_32488900,s_704259,"2017/8/18 17:50",122.346095,31.834334,m_690
u_34408880,s_389825,"2017/8/18 20:20",122.346633,31.834223,m_690
u_34745239,s_149642,"2017/8/18 8:50",122.346888,31.834542,m_690
u_34816187,s_1425466,"2017/8/18 17:50",122.346167,31.834008,m_690
u_34833098,s_304431,"2017/8/18 18:30",122.346226,31.83507,m_690
u_34941617,s_425128,"2017/8/18 19:20",122.347088,31.83381,m_690
u_34999012,s_3708022,"2017/8/18 13:40",122.347647,31.834004,m_690
u_35215924,s_423417,"2017/8/18 21:50",122.347202,31.834824,m_690
u_35676705,s_172852,"2017/8/18 12:30",122.346664,31.834898,m_690
u_35879724,s_3840220,"2017/8/18 19:00",122.346174,31.834803,m_690
u_35890163,s_656813,"2017/8/18 12:40",122.347006,31.834814,m_690
u_35970722,s_267330,"2017/8/18 17:50",122.346593,31.834897,m_690
u_36095078,s_704259,"2017/8/18 16:00",122.346105,31.834509,m_690
u_36095078,s_704259,"2017/8/18 15:50",122.346119,31.83439,m_690
u_36173106,s_511059,"2017/8/18 12:30",122.346477,31.834397,m_690
u_37088165,s_68741,"2017/8/18 14:20",122.346844,31.833757,m_690
u_37088165,s_1522414,"2017/8/18 14:00",122.346271,31.833882,m_690
u_37319485,s_131895,"2017/8/18 11:00",122.346909,31.833762,m_690
u_39541618,s_298312,"2017/8/18 12:00",122.346294,31.834732,m_690
u_39541618,s_1228218,"2017/8/18 12:30",122.34694,31.834806,m_690
u_39541618,s_1228218,"2017/8/18 16:00",122.346668,31.834943,m_690
u_39885556,s_43301,"2017/8/18 11:40",122.347208,31.83417,m_690
u_39948967,s_1850655,"2017/8/18 13:40",122.346464,31.834409,m_690
u_41222473,s_532828,"2017/8/18 17:50",122.346762,31.83484,m_690
u_41222473,s_266675,"2017/8/18 17:50",122.346294,31.834732,m_690
u_41433107,s_824128,"2017/8/18 11:50",122.346727,31.834902,m_690
u_41453113,s_57280,"2017/8/18 12:50",122.346682,31.83363,m_690
u_41880112,s_3031268,"2017/8/18 18:00",122.346961,31.834837,m_690
u_41880112,s_1425466,"2017/8/18 17:30",122.346298,31.834752,m_690
u_42870825,s_3946132,"2017/8/18 21:10",122.346803,31.834946,m_690
u_42952758,s_5947,"2017/8/18 12:40",122.347345,31.833679,m_690
u_43045442,s_555720,"2017/8/18 15:50",122.346671,31.834499,m_690
u_43234626,s_824128,"2017/8/18 20:00",122.346692,31.834905,m_690
u_44420798,s_3697,"2017/8/18 19:00",122.346478,31.834397,m_690
u_44701294,s_3840220,"2017/8/18 13:00",122.346241,31.834908,m_690
u_45422516,s_389825,"2017/8/18 12:50",122.346773,31.834464,m_690
u_46431160,s_287617,"2017/8/18 15:40",122.346467,31.834286,m_690
u_46662190,s_511059,"2017/8/18 20:30",122.346682,31.834492,m_690
u_47706480,s_211875,"2017/8/18 20:00",122.347269,31.834932,m_690
u_47731731,s_1587,"2017/8/18 19:20",122.346962,31.834857,m_690
u_47731731,s_389825,"2017/8/18 16:10",122.34691,31.834584,m_690
u_48040203,s_698115,"2017/8/18 20:10",122.346141,31.834386,m_690
u_49057559,s_287617,"2017/8/18 18:30",122.346472,31.834266,m_690
u_49351468,s_3345001,"2017/8/18 20:40",122.346946,31.834805,m_690
u_49743255,s_416299,"2017/8/18 18:10",122.34801,31.835392,m_690
