user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_203423,s_149642,"2017/8/28 8:40",122.346945,31.834567,m_690
u_474796,s_3840220,"2017/8/28 16:00",122.346463,31.834793,m_690
u_490059,s_304431,"2017/8/28 18:20",122.346201,31.835111,m_690
u_509285,s_824128,"2017/8/28 1:00",122.347017,31.834893,m_690
u_548469,s_217698,"2017/8/28 14:10",122.346547,31.834224,m_690
u_569865,s_517730,"2017/8/28 13:30",122.346922,31.833938,m_690
u_654148,s_555720,"2017/8/28 13:50",122.346437,31.834438,m_690
u_758364,s_405021,"2017/8/28 18:30",122.346664,31.834908,m_690
u_767989,s_298312,"2017/8/28 12:20",122.346668,31.834976,m_690
u_891105,s_2258,"2017/8/28 12:00",122.346043,31.834027,m_690
u_891105,s_1756,"2017/8/28 11:20",122.346651,31.833523,m_690
u_982031,s_1217813,"2017/8/28 15:20",122.34669,31.834829,m_690
u_1248077,s_131895,"2017/8/28 18:50",122.346963,31.833772,m_690
u_1248077,s_131895,"2017/8/28 18:50",122.346894,31.83376,m_690
u_1271571,s_44188,"2017/8/28 12:30",122.346922,31.833942,m_690
u_1677798,s_767494,"2017/8/28 20:10",122.347532,31.833659,m_690
u_1677798,s_767494,"2017/8/28 20:10",122.347505,31.833856,m_690
u_1726040,s_2258,"2017/8/28 16:30",122.346227,31.834527,m_690
u_1740472,s_1425466,"2017/8/28 18:40",122.346538,31.834816,m_690
u_2014183,s_3609851,"2017/8/28 13:30",122.347597,31.834034,m_690
u_2132553,s_633878,"2017/8/28 13:40",122.347438,31.833827,m_690
u_2176684,s_321001,"2017/8/28 13:50",122.346933,31.833926,m_690
u_2182332,s_1587,"2017/8/28 18:30",122.34696,31.834857,m_690
u_2264144,s_2265,"2017/8/28 21:20",122.346268,31.834712,m_690
u_3007143,s_3875945,"2017/8/28 13:50",122.346256,31.834301,m_690
u_3043542,s_2038606,"2017/8/28 19:40",122.346887,31.834537,m_690
u_3043542,s_824128,"2017/8/28 20:20",122.346713,31.834962,m_690
u_3405034,s_905564,"2017/8/28 12:30",122.347284,31.833896,m_690
u_3605042,s_16473,"2017/8/28 18:40",122.346638,31.83352,m_690
u_4049750,s_221357,"2017/8/28 17:10",122.347194,31.833919,m_690
u_4280575,s_1910011,"2017/8/28 20:20",122.346696,31.834228,m_690
u_4470277,s_75575,"2017/8/28 20:10",122.346942,31.834002,m_690
u_4947091,s_3806401,"2017/8/28 12:00",122.346702,31.834966,m_690
u_5913979,s_240723,"2017/8/28 14:00",122.347288,31.833672,m_690
u_6758616,s_266675,"2017/8/28 20:20",122.346351,31.834794,m_690
u_7426896,s_149642,"2017/8/28 10:00",122.346559,31.834235,m_690
u_7725391,s_16473,"2017/8/28 16:40",122.346641,31.833526,m_690
u_7781495,s_3992938,"2017/8/28 11:10",122.34671,31.834429,m_690
u_8173981,s_423417,"2017/8/28 19:00",122.346548,31.834505,m_690
u_8764212,s_3209667,"2017/8/28 15:00",122.346526,31.834565,m_690
u_8764212,s_3609851,"2017/8/28 17:30",122.347599,31.834066,m_690
u_9890083,s_259411,"2017/8/28 12:10",122.346265,31.83389,m_690
u_10761107,s_824128,"2017/8/28 20:40",122.346729,31.834981,m_690
u_11007342,s_471236,"2017/8/28 20:00",122.346411,31.834852,m_690
u_11712070,s_149642,"2017/8/28 8:40",122.346932,31.834643,m_690
u_12598860,s_2833968,"2017/8/28 20:20",122.347056,31.835162,m_690
u_12918096,s_5947,"2017/8/28 19:00",122.347373,31.833677,m_690
u_13139920,s_149642,"2017/8/28 9:40",122.346716,31.834369,m_690
u_14298185,s_287617,"2017/8/28 14:10",122.346468,31.834278,m_690
u_15897132,s_3345001,"2017/8/28 18:10",122.346668,31.834922,m_690
u_16356911,s_149642,"2017/8/28 7:20",122.346932,31.834643,m_690
u_16447098,s_1203375,"2017/8/28 20:10",122.347076,31.833742,m_690
u_16543352,s_3345001,"2017/8/28 13:40",122.346689,31.834954,m_690
u_16543352,s_298312,"2017/8/28 20:20",122.346668,31.834976,m_690
u_16931056,s_298312,"2017/8/28 13:10",122.346263,31.834691,m_690
u_17054181,s_287617,"2017/8/28 13:50",122.346472,31.834266,m_690
u_17238157,s_287617,"2017/8/28 14:10",122.346468,31.834288,m_690
u_17531945,s_287617,"2017/8/28 12:40",122.346472,31.834271,m_690
u_17574104,s_544982,"2017/8/28 13:10",122.346629,31.834851,m_690
u_18442686,s_2258,"2017/8/28 20:10",122.346269,31.834683,m_690
u_18498267,s_389825,"2017/8/28 14:10",122.346888,31.834535,m_690
u_18756931,s_3609851,"2017/8/28 19:20",122.347019,31.834203,m_690
u_19232038,s_221357,"2017/8/28 17:40",122.347063,31.834313,m_690
u_19332943,s_149642,"2017/8/28 9:20",122.346943,31.834571,m_690
u_19352588,s_287617,"2017/8/28 12:50",122.346468,31.834284,m_690
u_19518619,s_698115,"2017/8/28 19:30",122.346115,31.834379,m_690
u_19633526,s_149642,"2017/8/28 21:00",122.347027,31.834814,m_690
u_19680299,s_149642,"2017/8/28 9:00",122.346939,31.834577,m_690
u_20039045,s_3305181,"2017/8/28 18:00",122.346194,31.834696,m_690
u_20693967,s_287617,"2017/8/28 11:30",122.346469,31.834283,m_690
u_20698131,s_211875,"2017/8/28 12:30",122.347284,31.834891,m_690
u_20726533,s_850768,"2017/8/28 20:50",122.347697,31.83394,m_690
u_20819884,s_200652,"2017/8/28 19:50",122.346496,31.834408,m_690
u_21257621,s_3992938,"2017/8/28 13:40",122.346755,31.834528,m_690
u_21257621,s_149642,"2017/8/28 14:00",122.346923,31.834618,m_690
u_21613716,s_9147,"2017/8/28 11:50",122.346547,31.834136,m_690
u_22383486,s_3911669,"2017/8/28 14:00",122.346885,31.833608,m_690
u_22639011,s_398375,"2017/8/28 20:30",122.347761,31.833859,m_690
u_22735511,s_1756,"2017/8/28 15:00",122.346646,31.833524,m_690
u_23153754,s_824128,"2017/8/28 7:40",122.346799,31.834993,m_690
u_23441186,s_211875,"2017/8/28 14:30",122.347296,31.834899,m_690
u_23965806,s_394554,"2017/8/28 20:30",122.346668,31.834976,m_690
u_23965806,s_3031268,"2017/8/28 20:10",122.34696,31.834808,m_690
u_24407865,s_389825,"2017/8/28 13:10",122.346903,31.834577,m_690
u_25256569,s_70432,"2017/8/28 9:30",122.347463,31.83371,m_690
u_25737615,s_824128,"2017/8/28 19:10",122.346629,31.834851,m_690
u_26228252,s_3031268,"2017/8/28 12:50",122.346887,31.834814,m_690
u_28241827,s_149642,"2017/8/28 11:20",122.347011,31.834861,m_690
u_28271540,s_149642,"2017/8/28 8:50",122.346885,31.834531,m_690
u_28299398,s_532828,"2017/8/28 16:00",122.346737,31.834841,m_690
u_29154104,s_824128,"2017/8/28 11:30",122.346798,31.834903,m_690
u_29154104,s_824128,"2017/8/28 11:10",122.346629,31.834851,m_690
u_29494066,s_3882031,"2017/8/28 13:30",122.347583,31.834115,m_690
u_29504692,s_3609851,"2017/8/28 17:20",122.3476,31.834049,m_690
u_30052317,s_71589,"2017/8/28 12:50",122.346781,31.833676,m_690
u_30346683,s_3924745,"2017/8/28 17:50",122.347143,31.833723,m_690
u_30346683,s_3924745,"2017/8/28 17:50",122.347143,31.833724,m_690
u_31026959,s_1522414,"2017/8/28 16:50",122.346265,31.833891,m_690
u_31222661,s_1203375,"2017/8/28 12:20",122.347043,31.833726,m_690
u_31241427,s_149642,"2017/8/28 17:30",122.346813,31.834445,m_690
u_31250993,s_3708149,"2017/8/28 19:20",122.346729,31.833605,m_690
u_33281689,s_511059,"2017/8/28 20:10",122.346489,31.83442,m_690
u_33459742,s_3345001,"2017/8/28 13:20",122.346935,31.834808,m_690
u_33521710,s_3737251,"2017/8/28 18:10",122.346791,31.834392,m_690
u_33688501,s_1425466,"2017/8/28 17:30",122.346632,31.834887,m_690
u_34359781,s_2628604,"2017/8/28 20:40",122.346664,31.834879,m_690
u_34745239,s_149642,"2017/8/28 8:30",122.346568,31.834224,m_690
u_34745239,s_398375,"2017/8/28 13:40",122.347757,31.833867,m_690
u_34745239,s_57280,"2017/8/28 19:00",122.346676,31.833574,m_690
u_34941617,s_9147,"2017/8/28 18:40",122.346474,31.834224,m_690
u_35136730,s_44188,"2017/8/28 19:20",122.344798,31.828266,m_690
u_35136730,s_44188,"2017/8/28 19:20",122.346637,31.834195,m_690
u_35680594,s_389825,"2017/8/28 20:40",122.346887,31.834537,m_690
u_36094262,s_3946132,"2017/8/28 21:50",122.346806,31.834946,m_690
u_37064895,s_3609851,"2017/8/28 19:00",122.347536,31.834151,m_690
u_37296172,s_172852,"2017/8/28 14:40",122.346767,31.834958,m_690
u_37296172,s_172852,"2017/8/28 15:10",122.346737,31.834841,m_690
u_39144899,s_2258,"2017/8/28 18:40",122.346121,31.834298,m_690
u_39871787,s_240723,"2017/8/28 12:40",122.34733,31.833679,m_690
u_40568183,s_3875945,"2017/8/28 20:00",122.346358,31.833763,m_690
u_40767906,s_3904008,"2017/8/28 19:40",122.346127,31.834307,m_690
u_41399943,s_266675,"2017/8/28 11:20",122.346634,31.834896,m_690
u_41994433,s_43301,"2017/8/28 16:50",122.347228,31.834176,m_690
u_41994433,s_287617,"2017/8/28 16:20",122.346473,31.83427,m_690
u_42439000,s_1756,"2017/8/28 11:40",122.346705,31.83355,m_690
u_42481504,s_131895,"2017/8/28 21:50",122.346909,31.83376,m_690
u_42581260,s_3221,"2017/8/28 18:50",122.346964,31.833698,m_690
u_42581260,s_3221,"2017/8/28 18:50",122.346964,31.833698,m_690
u_42581260,s_3221,"2017/8/28 18:50",122.346947,31.833698,m_690
u_42581260,s_3221,"2017/8/28 18:50",122.346947,31.833698,m_690
u_42627850,s_5947,"2017/8/28 11:30",122.347325,31.833673,m_690
u_42687709,s_15012,"2017/8/28 18:50",122.346474,31.834249,m_690
u_42831783,s_3836242,"2017/8/28 10:30",122.347665,31.83543,m_690
u_43247109,s_704259,"2017/8/28 11:50",122.346107,31.834243,m_690
u_43285655,s_741330,"2017/8/28 18:20",122.347073,31.834995,m_690
