user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_152954,s_464962,"2017/8/27 18:50",122.346131,31.834203,m_690
u_152954,s_464962,"2017/8/27 18:20",122.346131,31.834203,m_690
u_152954,s_464962,"2017/8/27 18:50",122.350066,31.838629,m_690
u_152954,s_464962,"2017/8/27 18:20",122.350066,31.838629,m_690
u_203423,s_149642,"2017/8/27 8:50",122.346909,31.83453,m_690
u_254795,s_287617,"2017/8/27 15:10",122.359999,31.791253,m_690
u_274543,s_3946132,"2017/8/27 14:00",122.347205,31.834783,m_690
u_490059,s_298312,"2017/8/27 14:20",122.346394,31.834793,m_690
u_490059,s_824128,"2017/8/27 9:30",122.3466,31.834839,m_690
u_495466,s_3836242,"2017/8/27 11:40",122.347675,31.835435,m_690
u_534542,s_321001,"2017/8/27 12:30",122.347212,31.834023,m_690
u_534542,s_767494,"2017/8/27 11:30",122.347313,31.833847,m_690
u_593193,s_149642,"2017/8/27 8:20",122.346946,31.83457,m_690
u_632638,s_217698,"2017/8/27 12:20",122.346555,31.834209,m_690
u_798240,s_131895,"2017/8/27 18:20",122.346917,31.833763,m_690
u_808847,s_149642,"2017/8/27 13:50",122.346948,31.834564,m_690
u_808847,s_3836242,"2017/8/27 14:20",122.347645,31.835402,m_690
u_915205,s_15012,"2017/8/27 19:50",122.34647,31.834255,m_690
u_933606,s_3697,"2017/8/27 12:20",122.346467,31.834297,m_690
u_996466,s_9147,"2017/8/27 14:40",122.346518,31.83421,m_690
u_1378249,s_3840220,"2017/8/27 12:00",122.346293,31.834793,m_690
u_1549547,s_3221,"2017/8/27 19:10",122.346992,31.833701,m_690
u_2364653,s_217698,"2017/8/27 13:20",122.346539,31.834159,m_690
u_2414850,s_3836242,"2017/8/27 19:40",122.347678,31.835423,m_690
u_3191889,s_217698,"2017/8/27 14:00",122.346563,31.834144,m_690
u_3297611,s_405021,"2017/8/27 14:10",122.346602,31.834936,m_690
u_3297611,s_532828,"2017/8/27 14:00",122.346934,31.834816,m_690
u_3485524,s_3882031,"2017/8/27 14:10",122.347754,31.834196,m_690
u_3485524,s_3911669,"2017/8/27 12:20",122.347008,31.833547,m_690
u_3505007,s_3697,"2017/8/27 19:40",122.346469,31.83434,m_690
u_3574564,s_555720,"2017/8/27 12:50",122.346514,31.8344,m_690
u_3785259,s_298312,"2017/8/27 18:10",122.346664,31.834744,m_690
u_3785259,s_298312,"2017/8/27 18:10",122.346679,31.834375,m_690
u_3785259,s_298312,"2017/8/27 15:20",122.346664,31.834744,m_690
u_3785259,s_298312,"2017/8/27 15:20",122.346679,31.834375,m_690
u_3785259,s_3992938,"2017/8/27 18:10",122.346654,31.834277,m_690
u_3815626,s_287617,"2017/8/27 15:50",122.346469,31.834278,m_690
u_4052573,s_70697,"2017/8/27 16:40",122.346431,31.834037,m_690
u_4482756,s_1425466,"2017/8/27 15:40",122.346082,31.834309,m_690
u_4596796,s_1946001,"2017/8/27 20:40",122.347003,31.834929,m_690
u_4629044,s_3806668,"2017/8/27 13:30",122.346466,31.833832,m_690
u_4699235,s_3875945,"2017/8/27 12:10",122.346144,31.833928,m_690
u_4702797,s_9147,"2017/8/27 17:40",122.346843,31.833654,m_690
u_4796674,s_3992938,"2017/8/27 17:00",122.346645,31.834206,m_690
u_4835495,s_517730,"2017/8/27 19:00",122.346869,31.833726,m_690
u_4928297,s_532828,"2017/8/27 11:50",122.346582,31.834901,m_690
u_5873193,s_43301,"2017/8/27 16:50",122.347213,31.834026,m_690
u_5873193,s_43301,"2017/8/27 18:00",122.347341,31.83386,m_690
u_5980706,s_94841,"2017/8/27 18:20",122.346898,31.834565,m_690
u_5980706,s_94841,"2017/8/27 18:20",122.346897,31.834566,m_690
u_6501341,s_511059,"2017/8/27 13:40",122.346477,31.834436,m_690
u_6765483,s_3992938,"2017/8/27 16:30",122.346808,31.834348,m_690
u_7049218,s_200652,"2017/8/27 12:00",122.346483,31.834369,m_690
u_7598881,s_70697,"2017/8/27 16:20",122.346433,31.834038,m_690
u_8366736,s_240723,"2017/8/27 15:20",122.347443,31.833726,m_690
u_8491605,s_511059,"2017/8/27 13:10",122.346488,31.834419,m_690
u_9223487,s_240723,"2017/8/27 18:40",122.347348,31.833682,m_690
u_9273425,s_70432,"2017/8/27 16:00",122.347475,31.833695,m_690
u_10025620,s_3031268,"2017/8/27 19:50",122.346984,31.834933,m_690
u_10655382,s_532828,"2017/8/27 17:10",122.346659,31.834754,m_690
u_10850121,s_389825,"2017/8/27 19:00",122.346569,31.834223,m_690
u_11527971,s_17145,"2017/8/27 10:50",122.347038,31.833845,m_690
u_11527971,s_633878,"2017/8/27 10:50",122.347401,31.833843,m_690
u_11540733,s_304431,"2017/8/27 19:20",122.346201,31.83513,m_690
u_12577436,s_3697,"2017/8/27 11:40",122.346466,31.834293,m_690
u_12734391,s_217698,"2017/8/27 10:30",122.346501,31.834223,m_690
u_12734391,s_221357,"2017/8/27 10:50",122.346702,31.834375,m_690
u_12908106,s_3836242,"2017/8/27 13:30",122.347645,31.835433,m_690
u_13085675,s_287617,"2017/8/27 18:10",122.346469,31.834278,m_690
u_13182093,s_3737251,"2017/8/27 16:10",122.346666,31.834394,m_690
u_13408714,s_3609851,"2017/8/27 18:20",122.347597,31.834042,m_690
u_13408714,s_68741,"2017/8/27 18:20",122.347462,31.833916,m_690
u_13408714,s_68741,"2017/8/27 18:20",122.346801,31.833753,m_690
u_13408714,s_68741,"2017/8/27 17:30",122.347462,31.833916,m_690
u_13408714,s_68741,"2017/8/27 17:30",122.346801,31.833753,m_690
u_14449342,s_3031268,"2017/8/27 18:30",122.346935,31.834808,m_690
u_14742754,s_405021,"2017/8/27 12:00",122.346298,31.834752,m_690
u_15315823,s_3578421,"2017/8/27 19:20",122.347535,31.833863,m_690
u_15456021,s_824128,"2017/8/27 21:40",122.346699,31.83484,m_690
u_15650020,s_57280,"2017/8/27 12:00",122.346663,31.833538,m_690
u_15897132,s_3345001,"2017/8/27 13:20",122.346934,31.834816,m_690
u_15897132,s_3345001,"2017/8/27 13:10",122.347,31.834819,m_690
u_16267531,s_149642,"2017/8/27 10:10",122.346634,31.834225,m_690
u_16543352,s_3345001,"2017/8/27 14:10",122.346887,31.834814,m_690
u_16600151,s_3836242,"2017/8/27 11:10",122.347779,31.835311,m_690
u_18468521,s_3836242,"2017/8/27 17:50",122.347576,31.835509,m_690
u_18656170,s_44188,"2017/8/27 17:10",122.346547,31.834226,m_690
u_18656170,s_491151,"2017/8/27 19:50",122.347355,31.834577,m_690
u_18656170,s_9147,"2017/8/27 20:20",122.346745,31.833956,m_690
u_18908935,s_82862,"2017/8/27 17:40",122.347536,31.834149,m_690
u_18908935,s_82862,"2017/8/27 20:00",122.347536,31.834149,m_690
u_18908935,s_82862,"2017/8/27 20:00",122.346727,31.834902,m_690
u_18908935,s_82862,"2017/8/27 17:40",122.346727,31.834902,m_690
u_18908935,s_53708,"2017/8/27 17:40",122.3466,31.834839,m_690
u_18908935,s_53708,"2017/8/27 17:40",122.346525,31.834447,m_690
u_18908935,s_53708,"2017/8/27 15:10",122.3466,31.834839,m_690
u_18908935,s_53708,"2017/8/27 15:10",122.346525,31.834447,m_690
u_18994578,s_287617,"2017/8/27 13:50",122.346468,31.834297,m_690
u_19330733,s_240723,"2017/8/27 19:10",122.347413,31.833688,m_690
u_20865808,s_3911669,"2017/8/27 19:50",122.346918,31.83363,m_690
u_22170052,s_850768,"2017/8/27 16:00",122.347657,31.833979,m_690
u_22459034,s_1203375,"2017/8/27 20:30",122.34671,31.8337,m_690
u_22830410,s_1587,"2017/8/27 21:00",122.346965,31.83485,m_690
u_23042512,s_1425466,"2017/8/27 14:20",122.346099,31.834867,m_690
u_23250948,s_3836242,"2017/8/27 13:40",122.347669,31.835424,m_690
u_23774373,s_455479,"2017/8/27 13:50",122.346082,31.834304,m_690
u_23862848,s_633878,"2017/8/27 18:30",122.347439,31.833827,m_690
u_24049211,s_767494,"2017/8/27 11:50",122.347315,31.833849,m_690
u_24786909,s_149642,"2017/8/27 13:10",122.346922,31.834588,m_690
u_25096435,s_1425466,"2017/8/27 11:10",122.346602,31.834936,m_690
u_25100214,s_2833968,"2017/8/27 18:40",122.346989,31.834807,m_690
u_25124851,s_3840220,"2017/8/27 15:10",122.346158,31.834883,m_690
u_25339607,s_3836242,"2017/8/27 17:30",122.347653,31.835443,m_690
u_25548225,s_555720,"2017/8/27 10:20",122.346512,31.83441,m_690
u_25548225,s_389825,"2017/8/27 10:40",122.346887,31.834537,m_690
u_27423115,s_389825,"2017/8/27 14:40",122.347003,31.834929,m_690
u_27423115,s_221357,"2017/8/27 13:30",122.346786,31.834457,m_690
u_28463119,s_221357,"2017/8/27 12:00",122.346517,31.834411,m_690
u_28463119,s_221357,"2017/8/27 12:00",122.346984,31.834212,m_690
u_28463119,s_75575,"2017/8/27 12:30",122.346932,31.833979,m_690
u_28619518,s_3992938,"2017/8/27 14:00",122.346721,31.834462,m_690
u_28619518,s_555720,"2017/8/27 14:10",122.346671,31.834499,m_690
u_28960204,s_1425466,"2017/8/27 17:30",122.346462,31.834654,m_690
u_30752940,s_1217813,"2017/8/27 4:30",122.346674,31.834809,m_690
u_30858440,s_389825,"2017/8/27 18:40",122.347005,31.834114,m_690
u_31109154,s_3836242,"2017/8/27 20:40",122.347657,31.835446,m_690
u_31109154,s_3609851,"2017/8/27 20:30",122.34722,31.834212,m_690
u_31407250,s_491151,"2017/8/27 19:30",122.347415,31.83447,m_690
u_31800872,s_796974,"2017/8/27 17:50",122.346973,31.834862,m_690
u_31800872,s_501869,"2017/8/27 13:20",122.346895,31.835005,m_690
u_31940068,s_3221,"2017/8/27 20:30",122.346993,31.833709,m_690
u_32963638,s_3836242,"2017/8/27 13:40",122.347668,31.835398,m_690
u_33108461,s_767494,"2017/8/27 11:00",122.347309,31.833844,m_690
u_33637470,s_824128,"2017/8/27 14:10",122.347013,31.835026,m_690
u_33866907,s_3031268,"2017/8/27 15:50",122.346775,31.834675,m_690
u_35060402,s_75575,"2017/8/27 12:30",122.346938,31.833989,m_690
u_35928083,s_9147,"2017/8/27 10:30",122.34647,31.834258,m_690
u_36093560,s_3882031,"2017/8/27 20:00",122.347466,31.833906,m_690
u_36095978,s_57280,"2017/8/27 10:50",122.346667,31.833541,m_690
u_37060397,s_334595,"2017/8/27 13:30",122.346691,31.834811,m_690
u_37169753,s_149642,"2017/8/27 9:50",122.346782,31.834456,m_690
u_37202309,s_217698,"2017/8/27 19:10",122.346512,31.834221,m_690
u_37202309,s_221357,"2017/8/27 19:20",122.346507,31.834409,m_690
u_37233720,s_4044487,"2017/8/27 12:50",122.348259,31.835535,m_690
u_37354555,s_394554,"2017/8/27 13:50",122.346406,31.83483,m_690
u_37760968,s_149642,"2017/8/27 19:30",122.346943,31.834583,m_690
u_38404671,s_3609851,"2017/8/27 20:10",122.347598,31.834039,m_690
u_38849574,s_501869,"2017/8/27 13:50",122.346625,31.834916,m_690
u_39204523,s_172852,"2017/8/27 17:10",122.346634,31.834896,m_690
u_39204523,s_532828,"2017/8/27 16:40",122.34631,31.834759,m_690
u_39204523,s_287617,"2017/8/27 16:20",122.34647,31.834275,m_690
u_39204523,s_287617,"2017/8/27 16:20",122.346469,31.834278,m_690
u_39255503,s_511059,"2017/8/27 16:20",122.346477,31.834402,m_690
u_39395335,s_1228218,"2017/8/27 10:40",122.346668,31.834903,m_690
u_39407842,s_3697,"2017/8/27 11:20",122.346469,31.834333,m_690
u_39407842,s_200652,"2017/8/27 12:00",122.346485,31.834423,m_690
u_39740530,s_394554,"2017/8/27 12:40",122.346658,31.83475,m_690
u_39740530,s_26,"2017/8/27 20:30",122.347753,31.833815,m_690
u_39752664,s_287617,"2017/8/27 20:20",122.346467,31.834305,m_690
u_40106442,s_287617,"2017/8/27 20:30",122.346468,31.834286,m_690
u_40120174,s_298312,"2017/8/27 18:30",122.346406,31.83483,m_690
