user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_22061,s_9147,"2017/8/12 8:10",122.34678,31.833581,m_690
u_88970,s_304431,"2017/8/12 12:10",122.346152,31.835159,m_690
u_181932,s_70432,"2017/8/12 10:20",122.347471,31.833704,m_690
u_181932,s_70432,"2017/8/12 9:20",122.347464,31.83371,m_690
u_230151,s_53708,"2017/8/12 14:30",122.346736,31.834465,m_690
u_263885,s_767494,"2017/8/12 16:50",122.347431,31.833827,m_690
u_295083,s_796974,"2017/8/12 12:40",122.346948,31.834895,m_690
u_311696,s_149642,"2017/8/12 16:20",122.34656,31.834226,m_690
u_311696,s_9147,"2017/8/12 16:40",122.346496,31.834228,m_690
u_539334,s_240723,"2017/8/12 14:20",122.347294,31.833671,m_690
u_775414,s_221357,"2017/8/12 10:30",122.346515,31.834416,m_690
u_775414,s_1910011,"2017/8/12 12:20",122.346804,31.834373,m_690
u_836287,s_149642,"2017/8/12 8:20",122.346955,31.834835,m_690
u_888615,s_287617,"2017/8/12 20:30",122.346467,31.834292,m_690
u_893876,s_131895,"2017/8/12 19:30",122.346986,31.833777,m_690
u_893876,s_3911669,"2017/8/12 20:30",122.346816,31.833591,m_690
u_921049,s_3911669,"2017/8/12 16:30",122.347097,31.833908,m_690
u_1181844,s_432564,"2017/8/12 13:20",122.347518,31.834153,m_690
u_1305370,s_3221,"2017/8/12 12:00",122.347069,31.833721,m_690
u_1378249,s_455479,"2017/8/12 13:50",122.346224,31.833958,m_690
u_1387551,s_544982,"2017/8/12 13:50",122.3466,31.834839,m_690
u_1478062,s_398375,"2017/8/12 13:30",122.347759,31.833903,m_690
u_1478062,s_398375,"2017/8/12 13:30",122.347763,31.833895,m_690
u_1573653,s_3697,"2017/8/12 14:30",122.346466,31.834306,m_690
u_1573653,s_200652,"2017/8/12 18:00",122.346509,31.834401,m_690
u_1933582,s_1091614,"2017/8/12 12:30",122.346547,31.834226,m_690
u_2029002,s_9147,"2017/8/12 10:00",122.346487,31.834201,m_690
u_2425298,s_3697,"2017/8/12 11:50",122.346468,31.834327,m_690
u_2563088,s_3031268,"2017/8/12 19:10",122.346961,31.834798,m_690
u_2578580,s_824128,"2017/8/12 11:40",122.346657,31.834846,m_690
u_2679151,s_389825,"2017/8/12 16:10",122.346859,31.83451,m_690
u_2771315,s_3609851,"2017/8/12 12:30",122.34716,31.834132,m_690
u_2937534,s_796974,"2017/8/12 20:50",122.346952,31.834875,m_690
u_3043031,s_511059,"2017/8/12 13:00",122.346497,31.834423,m_690
u_3141706,s_75184,"2017/8/12 12:50",122.346481,31.834402,m_690
u_3356506,s_517730,"2017/8/12 11:20",122.347469,31.833731,m_690
u_3449779,s_172852,"2017/8/12 17:30",122.346668,31.834903,m_690
u_3548489,s_405021,"2017/8/12 11:50",122.346277,31.834724,m_690
u_4014880,s_12639,"2017/8/12 19:20",122.347362,31.833901,m_690
u_4073825,s_796974,"2017/8/12 18:40",122.346965,31.83487,m_690
u_4337756,s_1425466,"2017/8/12 17:00",122.346091,31.834292,m_690
u_4356824,s_75575,"2017/8/12 18:30",122.34729,31.834045,m_690
u_4477252,s_698115,"2017/8/12 20:00",122.346118,31.834193,m_690
u_4481973,s_467203,"2017/8/12 18:10",122.346467,31.834284,m_690
u_4738005,s_1522414,"2017/8/12 17:00",122.346262,31.833894,m_690
u_5065712,s_656813,"2017/8/12 18:50",122.346995,31.834817,m_690
u_5065712,s_266675,"2017/8/12 18:20",122.346263,31.834691,m_690
u_5133389,s_217698,"2017/8/12 21:00",122.347112,31.834275,m_690
u_5368360,s_44188,"2017/8/12 20:40",122.34664,31.834215,m_690
u_5368360,s_44188,"2017/8/12 20:40",122.346751,31.833601,m_690
u_5368360,s_3708149,"2017/8/12 20:40",122.346725,31.83361,m_690
u_5990003,s_633878,"2017/8/12 16:10",122.347439,31.833808,m_690
u_5990003,s_43301,"2017/8/12 10:50",122.34736,31.833752,m_690
u_5990003,s_43301,"2017/8/12 10:50",122.347355,31.833755,m_690
u_6342450,s_200652,"2017/8/12 13:40",122.346472,31.834379,m_690
u_6342450,s_200652,"2017/8/12 13:40",122.346514,31.834428,m_690
u_6874623,s_63055,"2017/8/12 21:30",122.346789,31.834946,m_690
u_6971058,s_3609851,"2017/8/12 12:30",122.347601,31.83405,m_690
u_8454921,s_1946001,"2017/8/12 20:20",122.346954,31.834794,m_690
u_8454921,s_2258,"2017/8/12 21:00",122.346096,31.834355,m_690
u_8499907,s_3609851,"2017/8/12 12:30",122.347469,31.833988,m_690
u_8864559,s_389825,"2017/8/12 20:10",122.346879,31.834518,m_690
u_8876136,s_3345001,"2017/8/12 13:00",122.346995,31.834817,m_690
u_9038899,s_3737251,"2017/8/12 19:00",122.346823,31.834442,m_690
u_9125477,s_304431,"2017/8/12 13:50",122.346188,31.835056,m_690
u_10314442,s_1850655,"2017/8/12 16:50",122.346397,31.834508,m_690
u_10360415,s_3836242,"2017/8/12 12:00",122.34766,31.835395,m_690
u_10575367,s_298312,"2017/8/12 18:20",122.346277,31.834724,m_690
u_10575367,s_555720,"2017/8/12 19:20",122.34647,31.834399,m_690
u_11272240,s_1425466,"2017/8/12 11:10",122.346167,31.834008,m_690
