user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_134692,s_3609326,"2017/8/7 13:20",122.347486,31.833719,m_690
u_267322,s_3875945,"2017/8/7 19:40",122.346435,31.833785,m_690
u_367043,s_298312,"2017/8/7 21:10",122.346346,31.834781,m_690
u_902840,s_501869,"2017/8/7 20:00",122.347088,31.835019,m_690
u_902840,s_501869,"2017/8/7 19:50",122.34706,31.835078,m_690
u_995401,s_200652,"2017/8/7 16:10",122.34647,31.834415,m_690
u_1199011,s_9147,"2017/8/7 15:10",122.346471,31.834231,m_690
u_1655670,s_645725,"2017/8/7 18:10",122.346582,31.834988,m_690
u_2185886,s_68741,"2017/8/7 13:20",122.346835,31.833756,m_690
u_2201767,s_824128,"2017/8/7 8:50",122.346531,31.834893,m_690
u_2778794,s_1425466,"2017/8/7 11:20",122.346589,31.83499,m_690
u_2778794,s_1425466,"2017/8/7 11:20",122.346358,31.834836,m_690
u_2778794,s_1425466,"2017/8/7 11:30",122.346589,31.83499,m_690
u_2778794,s_1425466,"2017/8/7 11:30",122.346358,31.834836,m_690
u_2912969,s_3609851,"2017/8/7 20:50",122.347599,31.834071,m_690
u_3032257,s_3708149,"2017/8/7 19:20",122.346676,31.833679,m_690
u_3167416,s_3836242,"2017/8/7 11:30",122.347969,31.835384,m_690
u_3488609,s_455479,"2017/8/7 18:20",122.346257,31.833936,m_690
u_3595252,s_149642,"2017/8/7 8:20",122.346924,31.834791,m_690
u_4562264,s_240723,"2017/8/7 12:20",122.347353,31.83368,m_690
u_4661651,s_3345001,"2017/8/7 13:10",122.346732,31.835,m_690
u_4661651,s_149642,"2017/8/7 13:00",122.346864,31.83449,m_690
u_4709233,s_287617,"2017/8/7 22:50",122.346471,31.834274,m_690
u_4709233,s_287617,"2017/8/7 22:50",122.347446,31.872641,m_690
u_4709233,s_287617,"2017/8/7 16:50",122.346471,31.834274,m_690
u_4709233,s_287617,"2017/8/7 16:50",122.347446,31.872641,m_690
u_5252087,s_1217813,"2017/8/7 17:50",122.346687,31.834818,m_690
u_6061649,s_287617,"2017/8/7 18:50",122.34647,31.834278,m_690
u_6182374,s_824128,"2017/8/7 20:20",122.346591,31.834826,m_690
u_6182374,s_389825,"2017/8/7 16:30",122.346495,31.834242,m_690
u_10052279,s_217698,"2017/8/7 12:00",122.346552,31.834212,m_690
u_10819254,s_211875,"2017/8/7 15:40",122.346993,31.834936,m_690
u_10945331,s_394554,"2017/8/7 17:20",122.346602,31.834993,m_690
u_11234196,s_298312,"2017/8/7 13:00",122.346094,31.834219,m_690
u_11486625,s_321001,"2017/8/7 17:40",122.346919,31.833922,m_690
u_11567971,s_12639,"2017/8/7 17:20",122.347114,31.834168,m_690
u_11776802,s_287617,"2017/8/7 17:20",122.346466,31.834295,m_690
u_11776802,s_298312,"2017/8/7 16:50",122.346346,31.834781,m_690
u_12291441,s_259411,"2017/8/7 20:20",122.346186,31.833994,m_690
u_12459263,s_824128,"2017/8/7 19:50",122.34666,31.834834,m_690
u_12625309,s_389825,"2017/8/7 14:30",122.346932,31.834583,m_690
u_13139920,s_149642,"2017/8/7 9:40",122.346948,31.834575,m_690
u_13317698,s_3345001,"2017/8/7 13:50",122.346877,31.834779,m_690
u_13399680,s_221357,"2017/8/7 14:10",122.346662,31.834235,m_690
u_13443658,s_221357,"2017/8/7 15:10",122.346689,31.834402,m_690
u_13955772,s_3836242,"2017/8/7 10:30",122.347557,31.835511,m_690
u_16543352,s_3345001,"2017/8/7 18:10",122.346877,31.834779,m_690
u_18238426,s_491151,"2017/8/7 13:20",122.347377,31.834553,m_690
u_18353638,s_1091614,"2017/8/7 18:00",122.347008,31.834233,m_690
u_18353638,s_511059,"2017/8/7 18:00",122.346505,31.834434,m_690
u_18353638,s_394554,"2017/8/7 18:40",122.464572,31.888189,m_690
u_18353638,s_394554,"2017/8/7 21:10",122.346909,31.834806,m_690
u_18353638,s_394554,"2017/8/7 18:40",122.346909,31.834806,m_690
u_18353638,s_217698,"2017/8/7 18:00",122.346597,31.834125,m_690
u_18353638,s_394554,"2017/8/7 21:10",122.464572,31.888189,m_690
u_18353638,s_394554,"2017/8/7 18:20",122.346283,31.834716,m_690
u_18455474,s_1425466,"2017/8/7 12:00",122.346109,31.834193,m_690
u_18455474,s_200652,"2017/8/7 12:40",122.346491,31.834395,m_690
u_18478605,s_63055,"2017/8/7 14:20",122.346779,31.834947,m_690
u_18495620,s_16473,"2017/8/7 20:20",122.346681,31.833615,m_690
u_18581847,s_1719280,"2017/8/7 16:20",122.347121,31.835083,m_690
u_19332943,s_149642,"2017/8/7 9:00",122.346926,31.834624,m_690
u_19632430,s_131895,"2017/8/7 17:00",122.346887,31.833757,m_690
u_19633526,s_162065,"2017/8/7 12:50",122.347717,31.833781,m_690
u_20708935,s_211875,"2017/8/7 12:30",122.34728,31.834897,m_690
u_21113887,s_149642,"2017/8/7 17:40",122.346932,31.834643,m_690
u_21628203,s_298312,"2017/8/7 18:00",122.346714,31.83503,m_690
u_22220363,s_824128,"2017/8/7 13:30",122.346697,31.835014,m_690
u_23264548,s_298312,"2017/8/7 15:10",122.346351,31.834848,m_690
u_23659285,s_2784191,"2017/8/7 17:10",122.347545,31.834145,m_690
u_24113742,s_1850655,"2017/8/7 20:10",122.346119,31.834113,m_690
u_24888226,s_3345001,"2017/8/7 19:10",122.346877,31.834803,m_690
u_25421406,s_3836242,"2017/8/7 11:30",122.347682,31.835445,m_690
u_26086055,s_389825,"2017/8/7 13:00",122.346932,31.834645,m_690
u_26124624,s_26,"2017/8/7 20:40",122.347756,31.833825,m_690
u_27305651,s_3840220,"2017/8/7 15:00",122.346228,31.834904,m_690
u_27433525,s_394554,"2017/8/7 11:00",122.346582,31.834988,m_690
u_27433525,s_287617,"2017/8/7 10:50",122.346466,31.834295,m_690
u_27489814,s_1756,"2017/8/7 12:10",122.347449,31.833752,m_690
u_28299398,s_767494,"2017/8/7 19:20",122.347309,31.833841,m_690
u_29725084,s_1587,"2017/8/7 15:30",122.369864,31.853025,m_690
u_29725084,s_1587,"2017/8/7 15:30",122.346965,31.83485,m_690
u_30053741,s_149642,"2017/8/7 12:50",122.346942,31.834572,m_690
u_30108708,s_162065,"2017/8/7 19:00",122.347642,31.834125,m_690
u_30236556,s_394554,"2017/8/7 12:10",122.346602,31.834993,m_690
u_31244168,s_43301,"2017/8/7 16:10",122.347451,31.833844,m_690
u_32488900,s_3345001,"2017/8/7 11:30",122.347005,31.834808,m_690
u_32721830,s_1091614,"2017/8/7 15:40",122.347281,31.834052,m_690
u_32851431,s_2038606,"2017/8/7 19:50",122.346926,31.834624,m_690
u_32883172,s_698115,"2017/8/7 16:40",122.346102,31.834369,m_690
u_33286100,s_511059,"2017/8/7 17:20",122.346463,31.834365,m_690
u_33286100,s_1425466,"2017/8/7 17:00",122.346144,31.834517,m_690
u_33424425,s_1138950,"2017/8/7 20:10",122.347759,31.83389,m_690
u_33424425,s_266675,"2017/8/7 18:20",122.346511,31.83479,m_690
u_33851476,s_455479,"2017/8/7 18:20",122.346087,31.834323,m_690
u_33866907,s_645725,"2017/8/7 13:10",122.346582,31.834988,m_690
u_34425821,s_405021,"2017/8/7 19:40",122.346728,31.834985,m_690
u_34521233,s_633878,"2017/8/7 18:40",122.347407,31.833788,m_690
u_35600605,s_9147,"2017/8/7 16:20",122.346547,31.834168,m_690
u_36146881,s_3836242,"2017/8/7 11:10",122.347966,31.835369,m_690
u_36739721,s_131895,"2017/8/7 21:10",122.34695,31.83377,m_690
u_36982633,s_491151,"2017/8/7 13:20",122.34737,31.834561,m_690
u_37055543,s_9147,"2017/8/7 20:00",122.346483,31.834206,m_690
u_37343998,s_149642,"2017/8/7 8:50",122.346951,31.83461,m_690
u_38199988,s_149642,"2017/8/7 7:50",122.346945,31.834574,m_690
u_39519039,s_211875,"2017/8/7 19:10",122.34725,31.834857,m_690
u_39678320,s_57280,"2017/8/7 19:00",122.346691,31.83367,m_690
u_39713128,s_3345001,"2017/8/7 11:40",122.346873,31.834768,m_690
u_39948210,s_3836242,"2017/8/7 15:40",122.347618,31.83549,m_690
u_40881303,s_16473,"2017/8/7 19:50",122.346668,31.833573,m_690
u_40902082,s_511059,"2017/8/7 20:40",122.346476,31.834398,m_690
u_41074458,s_9147,"2017/8/7 11:40",122.346474,31.834224,m_690
u_41600603,s_704259,"2017/8/7 17:20",122.346092,31.834361,m_690
u_42041086,s_486541,"2017/8/7 17:30",122.346886,31.834994,m_690
u_42041086,s_486541,"2017/8/7 17:30",122.346982,31.835161,m_690
u_42205588,s_172852,"2017/8/7 12:00",122.346716,31.835032,m_690
u_42920910,s_3875945,"2017/8/7 13:50",122.346429,31.833728,m_690
u_42920910,s_1425466,"2017/8/7 16:10",122.346058,31.834275,m_690
u_43532922,s_501869,"2017/8/7 20:00",122.346836,31.834824,m_690
u_44186165,s_796974,"2017/8/7 21:10",122.346625,31.834945,m_690
u_45150522,s_3031268,"2017/8/7 21:30",122.34674,31.834981,m_690
u_45176174,s_633878,"2017/8/7 19:10",122.347296,31.833835,m_690
u_47083346,s_3609851,"2017/8/7 21:40",122.347598,31.834043,m_690
u_47465899,s_656813,"2017/8/7 12:40",122.346993,31.834922,m_690
u_47517412,s_1203375,"2017/8/7 13:50",122.346704,31.833697,m_690
u_47701609,s_394554,"2017/8/7 12:20",122.346346,31.834781,m_690
u_47838446,s_3697,"2017/8/7 14:30",122.34647,31.834334,m_690
u_47898708,s_149642,"2017/8/7 17:50",122.346865,31.834498,m_690
u_49086286,s_200652,"2017/8/7 14:10",122.346547,31.834411,m_690
u_51010386,s_543464,"2017/8/7 20:00",122.347792,31.833664,m_690
