user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_45893,s_704259,"2017/8/21 18:20",122.346514,31.83442,m_690
u_45893,s_75184,"2017/8/21 18:50",122.346675,31.834483,m_690
u_68883,s_240723,"2017/8/21 19:30",122.347241,31.833657,m_690
u_395761,s_3836242,"2017/8/21 21:00",122.347497,31.835549,m_690
u_569865,s_767494,"2017/8/21 13:10",122.34731,31.833841,m_690
u_1112207,s_3840220,"2017/8/21 18:50",122.346277,31.834724,m_690
u_1288737,s_16473,"2017/8/21 12:30",122.346705,31.833556,m_690
u_1477177,s_149642,"2017/8/21 11:30",122.346894,31.834542,m_690
u_1586113,s_44188,"2017/8/21 17:10",122.346801,31.834438,m_690
u_1586113,s_44188,"2017/8/21 17:10",122.346801,31.834438,m_690
u_1586113,s_44188,"2017/8/21 17:10",122.346801,31.834438,m_690
u_1858416,s_5947,"2017/8/21 14:30",122.347365,31.833677,m_690
u_1970671,s_3836242,"2017/8/21 21:30",122.347648,31.835444,m_690
u_2377050,s_1756,"2017/8/21 13:40",122.346676,31.83354,m_690
u_2377050,s_1756,"2017/8/21 13:20",122.346633,31.833517,m_690
u_2965327,s_200652,"2017/8/21 13:50",122.346472,31.834387,m_690
u_3159087,s_298312,"2017/8/21 15:10",122.346263,31.834691,m_690
u_3178395,s_162065,"2017/8/21 13:30",122.347622,31.834121,m_690
u_3382224,s_3609851,"2017/8/21 19:00",122.347598,31.834048,m_690
u_3595252,s_149642,"2017/8/21 8:20",122.34696,31.834527,m_690
u_3606536,s_645725,"2017/8/21 13:10",122.346326,31.834782,m_690
u_3766597,s_298312,"2017/8/21 13:00",122.346424,31.834831,m_690
u_4120827,s_3840220,"2017/8/21 12:30",122.346255,31.834792,m_690
u_4167044,s_3708149,"2017/8/21 22:10",122.346632,31.83395,m_690
u_4530824,s_3875945,"2017/8/21 12:20",122.346437,31.833783,m_690
u_4616994,s_3911669,"2017/8/21 19:10",122.347161,31.833834,m_690
u_4953126,s_398375,"2017/8/21 11:00",122.347743,31.833876,m_690
u_5718048,s_321001,"2017/8/21 14:40",122.346908,31.833862,m_690
u_6508973,s_16473,"2017/8/21 17:10",122.346679,31.833551,m_690
u_7601220,s_3345001,"2017/8/21 12:20",122.346887,31.834814,m_690
u_7976919,s_70432,"2017/8/21 13:30",122.347485,31.83368,m_690
u_9448122,s_3836242,"2017/8/21 14:40",122.347643,31.835464,m_690
u_9569027,s_2833968,"2017/8/21 12:40",122.346989,31.834807,m_690
u_10304048,s_3737251,"2017/8/21 14:30",122.346761,31.834278,m_690
u_10318869,s_57280,"2017/8/21 13:50",122.346678,31.83359,m_690
u_10729381,s_221357,"2017/8/21 15:30",122.346911,31.834024,m_690
u_10755889,s_240723,"2017/8/21 12:20",122.347338,31.833679,m_690
u_10850834,s_1719280,"2017/8/21 14:40",122.34706,31.834927,m_690
u_11047852,s_217698,"2017/8/21 18:50",122.346517,31.834149,m_690
u_11178275,s_221357,"2017/8/21 18:10",122.347069,31.83396,m_690
u_11178275,s_240723,"2017/8/21 11:50",122.347298,31.833671,m_690
u_11248130,s_149642,"2017/8/21 7:40",122.347007,31.834814,m_690
u_11952024,s_304431,"2017/8/21 19:50",122.34617,31.835132,m_690
u_12164585,s_633878,"2017/8/21 17:20",122.347441,31.83376,m_690
u_12299076,s_824128,"2017/8/21 17:00",122.347003,31.834914,m_690
u_12299076,s_824128,"2017/8/21 17:20",122.346727,31.834902,m_690
u_12693901,s_298312,"2017/8/21 19:00",122.346149,31.834887,m_690
u_13399680,s_221357,"2017/8/21 14:30",122.346687,31.834377,m_690
u_14275484,s_555720,"2017/8/21 15:50",122.346461,31.834285,m_690
u_15582106,s_555720,"2017/8/21 17:10",122.346594,31.834396,m_690
u_15764862,s_221357,"2017/8/21 13:30",122.3465,31.834392,m_690
u_15897132,s_3345001,"2017/8/21 19:20",122.347035,31.835039,m_690
u_16471902,s_131895,"2017/8/21 20:00",122.346912,31.833762,m_690
u_17581039,s_200652,"2017/8/21 13:00",122.346503,31.834403,m_690
u_18001545,s_3946132,"2017/8/21 15:00",122.346781,31.834861,m_690
u_18001545,s_2265,"2017/8/21 16:30",122.346268,31.834712,m_690
u_18677263,s_9147,"2017/8/21 18:50",122.346534,31.834187,m_690
u_19230140,s_12639,"2017/8/21 12:30",122.347132,31.834181,m_690
u_19352588,s_287617,"2017/8/21 12:50",122.346466,31.834294,m_690
u_19670621,s_3697,"2017/8/21 10:50",122.346471,31.834358,m_690
u_19680299,s_149642,"2017/8/21 9:00",122.346932,31.834643,m_690
u_19769226,s_2833968,"2017/8/21 18:50",122.347022,31.83513,m_690
u_19971595,s_9147,"2017/8/21 11:30",122.347193,31.833618,m_690
u_20826371,s_3345001,"2017/8/21 12:20",122.346932,31.83454,m_690
u_21113887,s_149642,"2017/8/21 16:30",122.346919,31.834604,m_690
u_21205200,s_824128,"2017/8/21 12:10",122.346679,31.834786,m_690
u_21687916,s_1587,"2017/8/21 20:00",122.346959,31.834857,m_690
u_21756526,s_287617,"2017/8/21 17:30",122.346469,31.834276,m_690
u_22735511,s_3031268,"2017/8/21 15:00",122.347002,31.834919,m_690
u_23707322,s_555720,"2017/8/21 19:30",122.346633,31.834223,m_690
u_24014540,s_57280,"2017/8/21 12:20",122.346687,31.833555,m_690
u_24132447,s_3697,"2017/8/21 10:40",122.346476,31.834388,m_690
u_24487134,s_57280,"2017/8/21 11:50",122.346841,31.83368,m_690
u_25133151,s_796974,"2017/8/21 13:40",122.34695,31.834857,m_690
u_25307885,s_3708149,"2017/8/21 12:30",122.346721,31.833611,m_690
u_25416921,s_741330,"2017/8/21 15:10",122.346897,31.834997,m_690
u_25877406,s_266675,"2017/8/21 17:20",122.346658,31.83475,m_690
u_27883825,s_3345001,"2017/8/21 12:20",122.346887,31.834814,m_690
u_27956136,s_824128,"2017/8/21 9:20",122.34673,31.834902,m_690
u_28619518,s_3708149,"2017/8/21 22:30",122.346805,31.833755,m_690
u_29079060,s_405021,"2017/8/21 14:40",122.346356,31.834789,m_690
u_29532158,s_3911669,"2017/8/21 17:00",122.346796,31.833591,m_690
u_29532158,s_70697,"2017/8/21 17:00",122.346391,31.833777,m_690
u_29812770,s_1228218,"2017/8/21 18:50",122.346594,31.834977,m_690
u_29863166,s_298312,"2017/8/21 12:10",122.346666,31.834956,m_690
u_30707938,s_16473,"2017/8/21 14:10",122.346652,31.83353,m_690
u_32320470,s_16473,"2017/8/21 13:00",122.346712,31.833554,m_690
u_32488900,s_3345001,"2017/8/21 13:50",122.346993,31.834936,m_690
u_32851431,s_2038606,"2017/8/21 19:40",122.346857,31.834488,m_690
u_32900723,s_1091614,"2017/8/21 20:00",122.346891,31.83413,m_690
u_34068239,s_3305181,"2017/8/21 13:30",122.346296,31.834727,m_690
u_34849578,s_266675,"2017/8/21 12:00",122.346424,31.834831,m_690
u_35310769,s_3708149,"2017/8/21 19:10",122.346734,31.833608,m_690
u_37343998,s_149642,"2017/8/21 8:20",122.347042,31.834808,m_690
u_37594431,s_298312,"2017/8/21 15:30",122.346132,31.834846,m_690
u_37723502,s_3836242,"2017/8/21 11:50",122.347585,31.835492,m_690
u_37723502,s_389825,"2017/8/21 13:30",122.346659,31.834199,m_690
u_39120049,s_3911669,"2017/8/21 17:30",122.346623,31.83399,m_690
u_39269832,s_3609851,"2017/8/21 21:10",122.3476,31.834046,m_690
u_39678320,s_1756,"2017/8/21 19:20",122.346739,31.83357,m_690
u_39752664,s_287617,"2017/8/21 18:00",122.346466,31.834288,m_690
u_39752664,s_1228218,"2017/8/21 19:10",122.347005,31.834829,m_690
u_40082657,s_4015771,"2017/8/21 16:00",122.346335,31.834454,m_690
u_40458005,s_221357,"2017/8/21 13:10",122.346575,31.834484,m_690
u_42410862,s_12639,"2017/8/21 13:30",122.347117,31.834165,m_690
u_42533269,s_1946001,"2017/8/21 20:40",122.346931,31.834823,m_690
u_43240833,s_633878,"2017/8/21 13:40",122.347385,31.833821,m_690
u_43670663,s_3840220,"2017/8/21 12:00",122.346362,31.83479,m_690
u_43942132,s_1208985,"2017/8/21 15:10",122.344552,31.838584,m_690
u_44656878,s_221357,"2017/8/21 13:10",122.346711,31.834375,m_690
u_44656878,s_425128,"2017/8/21 13:00",122.347031,31.833789,m_690
u_44656878,s_94841,"2017/8/21 13:10",122.34673,31.834231,m_690
u_44701294,s_149642,"2017/8/21 12:00",122.346941,31.834572,m_690
u_47423786,s_3806668,"2017/8/21 19:30",122.346478,31.833847,m_690
u_47706480,s_211875,"2017/8/21 19:30",122.347019,31.834985,m_690
u_47707482,s_162065,"2017/8/21 17:40",122.347631,31.834097,m_690
u_47731731,s_1138950,"2017/8/21 12:30",122.347755,31.833893,m_690
u_47731731,s_389825,"2017/8/21 13:20",122.346917,31.834606,m_690
u_48019033,s_405021,"2017/8/21 11:10",122.346352,31.83479,m_690
u_48019033,s_9147,"2017/8/21 11:00",122.346551,31.834214,m_690
u_49181373,s_3840220,"2017/8/21 17:20",122.346345,31.834881,m_690
u_49369189,s_633878,"2017/8/21 14:20",122.347441,31.83383,m_690
u_49370261,s_824128,"2017/8/21 11:40",122.346725,31.834884,m_690
u_49370261,s_824128,"2017/8/21 11:40",122.346912,31.834864,m_690
u_51336243,s_12639,"2017/8/21 12:40",122.34712,31.834174,m_690
u_51436225,s_298312,"2017/8/21 15:40",122.346099,31.834866,m_690
u_51436225,s_298312,"2017/8/21 15:50",122.346597,31.835018,m_690
u_51798381,s_3345001,"2017/8/21 18:10",122.346974,31.834772,m_690
u_52076626,s_394554,"2017/8/21 11:50",122.346658,31.83475,m_690
u_52179108,s_149642,"2017/8/21 13:10",122.346873,31.834497,m_690
u_52333653,s_287617,"2017/8/21 18:20",122.346467,31.834291,m_690
u_52566266,s_75575,"2017/8/21 12:30",122.346934,31.833981,m_690
u_52633719,s_149642,"2017/8/21 13:20",122.347007,31.834814,m_690
u_52893545,s_3836242,"2017/8/21 21:00",122.347645,31.835457,m_690
u_53201239,s_9147,"2017/8/21 10:50",122.346536,31.834177,m_690
u_53201239,s_9147,"2017/8/21 14:10",122.346503,31.834199,m_690
u_53469885,s_1587,"2017/8/21 14:00",122.3471,31.834856,m_690
u_53744306,s_44188,"2017/8/21 12:00",122.347026,31.834135,m_690
u_54303563,s_149642,"2017/8/21 7:50",122.346949,31.834563,m_690
u_54539996,s_389825,"2017/8/21 13:00",122.346916,31.834604,m_690
u_54746676,s_298312,"2017/8/21 12:00",122.346658,31.83475,m_690
u_54924088,s_824128,"2017/8/21 16:20",122.346699,31.83484,m_690
u_55533832,s_287617,"2017/8/21 16:10",122.34647,31.834275,m_690
u_55545739,s_1425466,"2017/8/21 19:50",122.346235,31.833983,m_690
u_56140343,s_98246,"2017/8/21 15:20",122.346185,31.834209,m_690
u_56140343,s_98246,"2017/8/21 15:20",122.346217,31.834006,m_690
u_56753439,s_416299,"2017/8/21 14:30",122.347427,31.835193,m_690
u_57246961,s_3708149,"2017/8/21 20:10",122.346686,31.833926,m_690
u_57414043,s_1425466,"2017/8/21 19:20",122.346383,31.834706,m_690
u_57469892,s_149642,"2017/8/21 9:10",122.346844,31.834175,m_690
u_59867687,s_3882031,"2017/8/21 12:50",122.348044,31.834242,m_690
