user_id,shop_id,time_stamp,longitude,latitude,mall_id
u_49217,s_221357,"2017/8/19 20:20",122.347133,31.833919,m_690
u_88970,s_75184,"2017/8/19 11:50",122.346521,31.834419,m_690
u_149409,s_304431,"2017/8/19 12:20",122.346152,31.835141,m_690
u_149409,s_304431,"2017/8/19 12:00",122.346173,31.835194,m_690
u_149409,s_304431,"2017/8/19 12:00",122.3462,31.835057,m_690
u_152954,s_217698,"2017/8/19 19:20",122.346528,31.834139,m_690
u_156729,s_704259,"2017/8/19 14:10",122.346258,31.834006,m_690
u_156729,s_149642,"2017/8/19 13:50",122.346948,31.834532,m_690
u_230151,s_1425466,"2017/8/19 19:50",122.346099,31.834867,m_690
u_260364,s_1425466,"2017/8/19 18:30",122.346299,31.834748,m_690
u_260515,s_2265,"2017/8/19 16:20",122.346225,31.834753,m_690
u_270268,s_3911669,"2017/8/19 14:20",122.346623,31.83399,m_690
u_557721,s_3911669,"2017/8/19 14:40",122.346766,31.833605,m_690
u_666510,s_471236,"2017/8/19 19:40",122.346537,31.834923,m_690
u_794904,s_240723,"2017/8/19 18:10",122.347328,31.833679,m_690
u_1041018,s_221357,"2017/8/19 11:20",122.346639,31.834225,m_690
u_1248077,s_131895,"2017/8/19 20:00",122.346923,31.833766,m_690
u_1261309,s_12639,"2017/8/19 19:50",122.347122,31.834176,m_690
u_1335690,s_287617,"2017/8/19 13:20",122.346467,31.834289,m_690
u_1357884,s_2833968,"2017/8/19 20:30",122.347241,31.835024,m_690
u_1397533,s_1091614,"2017/8/19 20:50",122.346547,31.834226,m_690
u_1398062,s_9147,"2017/8/19 13:00",122.346506,31.834202,m_690
u_1539535,s_3031268,"2017/8/19 15:00",122.346946,31.834805,m_690
u_1821212,s_555720,"2017/8/19 17:00",122.346216,31.834567,m_690
u_1900013,s_12639,"2017/8/19 9:10",122.347224,31.834089,m_690
u_1970671,s_464962,"2017/8/19 21:40",122.346103,31.834618,m_690
u_2059221,s_824128,"2017/8/19 16:20",122.346941,31.835009,m_690
u_2228967,s_12639,"2017/8/19 17:30",122.347126,31.834179,m_690
u_2348910,s_767494,"2017/8/19 13:00",122.347228,31.834089,m_690
u_2425298,s_221357,"2017/8/19 11:40",122.347087,31.834197,m_690
u_2425298,s_240723,"2017/8/19 11:50",122.347291,31.833671,m_690
u_2637807,s_389825,"2017/8/19 19:10",122.346887,31.834537,m_690
u_2717236,s_3840220,"2017/8/19 12:50",122.346174,31.834803,m_690
